race_id,driver_id,stop,lap,time,duration,milliseconds
92,2,1,13,53671.0,28.982,28982.0
92,11,2,18,54134.0,29.505,29505.0
92,32,2,19,54261.0,26.876,26876.0
92,44,2,20,54334.0,26.312,26312.0
92,43,2,21,54428.0,26.027,26027.0
92,47,2,22,54575.0,27.771,27771.0
92,14,2,23,54597.0,26.425,26425.0
92,17,2,23,54604.0,26.852,26852.0
92,30,2,24,54647.0,27.443,27443.0
92,23,2,24,54710.0,29.726,29726.0
92,15,2,25,54767.0,25.803,25803.0
92,13,2,25,54811.0,27.293,27293.0
92,45,2,25,54839.0,28.4,28400.0
92,31,2,26,54853.0,26.753,26753.0
92,18,2,26,54859.0,28.672,28672.0
92,21,2,26,54889.0,28.788,28788.0
92,4,2,26,54890.0,25.234,25234.0
92,22,2,27,54936.0,26.482,26482.0
92,46,1,24,55045.0,37.593,37593.0
92,2,2,34,55695.0,31.937,31937.0
92,11,3,37,55918.0,29.039,29039.0
92,44,3,37,55945.0,27.505,27505.0
92,15,3,38,55983.0,27.047,27047.0
92,14,3,38,56014.0,27.879,27879.0
92,17,3,38,56029.0,30.821,30821.0
92,47,3,37,56040.0,30.153,30153.0
92,43,3,38,56041.0,27.544,27544.0
92,31,3,39,56073.0,26.175,26175.0
92,32,3,39,56163.0,28.669,28669.0
92,18,3,40,56168.0,27.31,27310.0
92,4,3,40,56200.0,26.329,26329.0
92,30,3,41,56231.0,26.862,26862.0
92,45,3,41,56386.0,28.002,28002.0
92,22,3,43,56427.0,25.977,25977.0
92,13,3,42,56432.0,26.263,26263.0
92,46,2,38,56440.0,37.611,37611.0
92,21,3,43,56512.0,27.444,27444.0
92,23,3,45,56678.0,25.424,25424.0
93,14,1,1,50720.0,31.224,31224.0
93,43,1,7,51211.0,26.714,26714.0
93,13,1,7,51211.0,25.142,25142.0
93,31,1,8,51281.0,24.127,24127.0
93,17,1,8,51291.0,25.885,25885.0
93,18,1,9,51354.0,26.571,26571.0
93,23,1,9,51371.0,24.36,24360.0
93,44,1,9,51383.0,24.586,24586.0
93,32,1,9,51395.0,28.386,28386.0
93,22,1,10,51454.0,24.23,24230.0
93,11,1,10,51454.0,26.016,26016.0
93,30,1,11,51515.0,24.371,24371.0
93,4,1,11,51537.0,25.084,25084.0
93,15,1,12,51619.0,24.76,24760.0
93,46,1,12,51679.0,26.8,26800.0
93,2,1,14,51815.0,24.947,24947.0
93,47,1,14,51855.0,24.868,24868.0
93,14,2,19,52270.0,25.734,25734.0
93,21,1,20,52317.0,25.982,25982.0
93,8,1,21,52401.0,26.18,26180.0
93,43,2,23,52585.0,24.022,24022.0
93,13,2,24,52661.0,24.578,24578.0
93,17,2,24,52667.0,25.698,25698.0
93,31,2,25,52710.0,24.946,24946.0
93,18,2,26,52778.0,25.118,25118.0
93,32,2,25,52783.0,26.058,26058.0
93,44,2,26,52836.0,23.538,23538.0
93,30,2,27,52841.0,24.402,24402.0
93,23,2,28,52970.0,24.118,24118.0
93,22,2,28,52970.0,23.933,23933.0
93,4,2,30,53137.0,23.617,23617.0
93,47,2,29,53206.0,35.378,35378.0
93,15,2,31,53216.0,23.685,23685.0
93,43,3,32,53364.0,14.38,14380.0
93,2,2,32,53371.0,24.042,24042.0
93,13,3,38,53850.0,26.931,26931.0
93,21,2,39,53929.0,26.222,26222.0
93,14,3,40,54048.0,27.053,27053.0
93,8,2,41,54090.0,26.692,26692.0
93,17,3,41,54127.0,30.939,30939.0
93,44,3,42,54207.0,24.99,24990.0
93,31,3,43,54219.0,25.137,25137.0
93,22,3,43,54233.0,24.872,24872.0
93,32,3,42,54255.0,25.27,25270.0
93,18,3,44,54282.0,24.993,24993.0
93,23,3,44,54312.0,23.728,23728.0
93,30,3,46,54421.0,23.946,23946.0
93,15,3,46,54480.0,23.019,23019.0
93,47,3,44,54559.0,25.062,25062.0
93,4,3,48,54645.0,22.619,22619.0
93,2,3,47,54664.0,25.056,25056.0
94,46,1,4,50941.0,25.024,25024.0
94,4,1,8,51239.0,21.427,21427.0
94,44,1,8,51246.0,22.322,22322.0
94,15,1,9,51309.0,20.997,20997.0
94,31,1,9,51317.0,22.742,22742.0
94,8,1,9,51330.0,23.659,23659.0
94,17,1,9,51331.0,29.193,29193.0
94,43,1,9,51335.0,28.75,28750.0
94,2,1,9,51344.0,22.122,22122.0
94,30,1,10,51386.0,22.068,22068.0
94,14,1,10,51407.0,25.497,25497.0
94,23,1,10,51409.0,21.879,21879.0
94,18,1,10,51411.0,24.792,24792.0
94,45,1,10,51423.0,23.013,23013.0
94,11,1,11,51472.0,23.555,23555.0
94,47,1,12,51622.0,23.934,23934.0
94,32,1,16,51911.0,23.237,23237.0
94,22,1,17,51942.0,24.755,24755.0
94,21,1,17,51967.0,24.624,24624.0
94,13,1,18,52063.0,24.687,24687.0
94,15,2,23,52430.0,21.9,21900.0
94,2,2,23,52494.0,23.017,23017.0
94,30,2,25,52578.0,23.141,23141.0
94,4,2,25,52607.0,21.816,21816.0
94,23,2,25,52621.0,25.277,25277.0
94,46,2,24,52653.0,25.974,25974.0
94,45,2,25,52672.0,23.84,23840.0
94,11,2,26,52684.0,23.597,23597.0
94,31,2,26,52693.0,22.687,22687.0
94,44,2,26,52718.0,24.003,24003.0
94,17,2,26,52722.0,24.781,24781.0
94,14,2,27,52800.0,24.063,24063.0
94,43,2,27,52810.0,23.026,23026.0
94,18,2,28,52879.0,22.781,22781.0
94,8,2,29,52958.0,24.37,24370.0
94,44,3,29,52980.0,12.377,12377.0
94,32,2,32,53220.0,22.991,22991.0
94,21,2,40,53828.0,25.879,25879.0
94,15,3,41,53873.0,24.338,24338.0
94,13,2,41,53928.0,24.98,24980.0
94,4,3,42,53964.0,23.465,23465.0
94,22,2,43,54020.0,27.18,27180.0
94,31,3,43,54065.0,24.378,24378.0
94,14,3,43,54096.0,25.112,25112.0
94,18,3,44,54163.0,24.109,24109.0
94,30,3,45,54170.0,23.87,23870.0
94,11,3,45,54203.0,24.238,24238.0
94,23,3,45,54230.0,24.049,24049.0
94,45,3,44,54252.0,26.622,26622.0
94,8,3,46,54335.0,31.696,31696.0
94,43,3,46,54358.0,22.699,22699.0
94,17,3,50,54675.0,22.028,22028.0
95,23,1,3,51404.0,36.61,36610.0
95,2,1,4,51513.0,26.328,26328.0
95,31,1,13,52400.0,27.591,27591.0
95,18,1,18,52775.0,26.169,26169.0
95,8,1,19,52855.0,27.122,27122.0
95,22,1,20,52942.0,26.511,26511.0
95,13,1,21,53041.0,25.615,25615.0
95,43,1,23,53177.0,25.943,25943.0
95,47,1,22,53208.0,26.394,26394.0
95,15,1,24,53223.0,25.622,25622.0
95,44,1,24,53301.0,27.335,27335.0
95,4,1,25,53302.0,25.287,25287.0
95,30,1,26,53380.0,26.936,26936.0
95,2,2,31,53860.0,26.549,26549.0
95,23,2,37,54353.0,27.958,27958.0
95,18,2,42,54626.0,26.992,26992.0
95,13,2,41,54645.0,26.35,26350.0
95,47,2,39,54681.0,27.023,27023.0
95,43,2,42,54682.0,47.844,47844.0
95,2,3,41,54683.0,24.478,24478.0
95,31,2,42,54688.0,26.146,26146.0
95,15,2,43,54692.0,24.131,24131.0
95,43,3,52,55650.0,14.836,14836.0
95,22,2,55,55811.0,23.856,23856.0
95,44,2,55,55976.0,25.026,25026.0
96,31,1,1,50717.0,30.703,30703.0
96,30,1,8,51335.0,25.178,25178.0
96,8,1,9,51447.0,24.216,24216.0
96,15,1,9,51450.0,24.075,24075.0
96,4,1,10,51539.0,24.342,24342.0
96,44,1,10,51553.0,24.548,24548.0
96,11,1,12,51719.0,22.866,22866.0
96,45,1,12,51749.0,25.153,25153.0
96,46,1,12,51779.0,24.946,24946.0
96,2,1,14,51934.0,24.664,24664.0
96,47,1,14,51976.0,25.078,25078.0
96,22,1,15,51992.0,26.067,26067.0
96,32,1,16,52120.0,25.342,25342.0
96,17,1,18,52304.0,25.771,25771.0
96,13,1,18,52315.0,26.318,26318.0
96,14,1,20,52487.0,24.89,24890.0
96,31,2,22,52697.0,24.5,24500.0
96,44,2,23,52790.0,24.082,24082.0
96,21,1,24,52859.0,26.917,26917.0
96,45,2,25,52996.0,24.338,24338.0
96,11,2,26,53011.0,24.575,24575.0
96,30,2,28,53179.0,24.87,24870.0
96,15,2,28,53226.0,23.403,23403.0
96,46,2,27,53264.0,24.593,24593.0
96,4,2,30,53413.0,22.962,22962.0
96,2,2,30,53453.0,24.345,24345.0
96,47,2,29,53488.0,24.525,24525.0
96,32,2,36,54041.0,26.506,26506.0
96,22,2,38,54124.0,26.588,26588.0
96,17,2,38,54179.0,26.729,26729.0
96,13,2,40,54402.0,26.826,26826.0
96,31,3,41,54477.0,25.463,25463.0
96,4,3,42,54537.0,22.888,22888.0
96,44,3,42,54608.0,24.818,24818.0
96,30,3,44,54660.0,24.945,24945.0
96,11,3,44,54679.0,23.722,23722.0
96,45,3,43,54712.0,33.629,33629.0
96,15,3,44,54714.0,23.935,23935.0
96,21,2,44,54731.0,25.035,25035.0
96,46,3,42,54743.0,24.914,24914.0
96,11,4,46,54896.0,30.972,30972.0
96,47,3,44,54960.0,24.332,24332.0
96,2,3,47,55069.0,27.798,27798.0
96,45,4,48,55221.0,13.885,13885.0
97,17,1,1,45344.0,40.494,40494.0
97,14,1,11,46065.0,25.908,25908.0
97,8,1,12,46121.0,25.373,25373.0
97,18,1,13,46188.0,24.416,24416.0
97,31,1,13,46191.0,26.203,26203.0
97,23,1,15,46333.0,25.521,25521.0
97,4,1,17,46488.0,34.123,34123.0
97,43,1,17,46509.0,27.528,27528.0
97,10,1,17,46534.0,28.974,28974.0
97,32,1,17,46544.0,28.054,28054.0
97,22,1,18,46564.0,26.946,26946.0
97,47,1,17,46574.0,27.948,27948.0
97,30,1,19,46636.0,28.169,28169.0
97,32,2,18,46644.0,31.728,31728.0
97,8,2,19,46673.0,14.73,14730.0
97,2,1,20,46752.0,72.616,72616.0
97,32,3,20,46824.0,30.627,30627.0
97,44,1,21,46825.0,26.539,26539.0
97,46,1,22,46966.0,35.933,35933.0
97,11,1,23,46993.0,25.696,25696.0
97,21,1,25,47132.0,27.392,27392.0
97,13,1,26,47219.0,47.746,47746.0
97,13,2,28,47419.0,26.307,26307.0
97,31,2,30,47488.0,25.063,25063.0
97,8,3,30,47514.0,24.878,24878.0
97,18,2,31,47555.0,26.553,26553.0
97,14,2,32,47693.0,25.83,25830.0
97,23,2,33,47700.0,23.941,23941.0
97,2,2,40,48357.0,30.106,30106.0
97,11,2,42,48464.0,28.044,28044.0
97,22,2,44,48536.0,27.537,27537.0
97,44,2,43,48539.0,28.56,28560.0
97,10,2,43,48570.0,28.336,28336.0
97,43,2,44,48600.0,27.832,27832.0
97,47,2,42,48632.0,28.544,28544.0
97,8,4,45,48663.0,28.691,28691.0
97,30,2,47,48757.0,26.565,26565.0
97,23,3,48,48838.0,27.042,27042.0
97,18,3,49,48931.0,24.904,24904.0
97,31,3,49,48931.0,26.872,26872.0
97,21,2,49,48979.0,25.882,25882.0
97,32,4,49,49117.0,27.273,27273.0
97,14,3,53,49320.0,25.388,25388.0
97,13,3,55,49526.0,27.381,27381.0
97,8,5,60,49839.0,28.682,28682.0
98,43,1,1,43504.0,58.014,58014.0
98,43,2,3,43756.0,33.81,33810.0
98,47,1,10,44368.0,24.439,24439.0
98,30,1,11,44407.0,23.774,23774.0
98,22,1,11,44418.0,28.859,28859.0
98,8,1,11,44421.0,23.908,23908.0
98,44,1,11,44426.0,26.587,26587.0
98,15,1,11,44428.0,23.961,23961.0
98,14,1,11,44430.0,33.681,33681.0
98,2,1,11,44433.0,23.71,23710.0
98,21,1,11,44435.0,23.729,23729.0
98,17,1,17,45272.0,29.462,29462.0
98,18,1,24,45872.0,24.755,24755.0
98,11,1,25,45944.0,23.337,23337.0
98,8,2,29,46242.0,22.969,22969.0
98,8,3,34,46634.0,31.193,31193.0
98,31,1,35,46667.0,24.375,24375.0
98,47,2,37,46881.0,23.294,23294.0
98,2,2,38,46925.0,27.866,27866.0
98,30,2,42,47156.0,26.625,26625.0
98,11,2,45,47403.0,25.241,25241.0
98,15,2,46,47468.0,22.855,22855.0
98,44,2,47,47551.0,23.893,23893.0
98,14,2,47,47578.0,24.775,24775.0
98,21,2,48,47696.0,26.516,26516.0
98,22,2,50,47739.0,23.856,23856.0
98,17,2,51,47868.0,23.494,23494.0
98,14,3,54,48129.0,26.015,26015.0
98,47,3,55,48268.0,24.834,24834.0
98,31,2,57,48274.0,23.068,23068.0
99,30,1,11,51430.0,20.443,20443.0
99,8,1,11,51443.0,20.516,20516.0
99,48,1,11,51451.0,22.405,22405.0
99,43,1,11,51453.0,21.341,21341.0
99,47,1,11,51491.0,21.728,21728.0
99,14,1,12,51515.0,21.175,21175.0
99,22,1,12,51520.0,20.675,20675.0
99,15,1,13,51589.0,20.891,20891.0
99,31,1,13,51596.0,20.964,20964.0
99,45,1,13,51629.0,23.123,23123.0
99,44,1,13,51631.0,24.668,24668.0
99,46,1,13,51651.0,21.956,21956.0
99,4,1,14,51658.0,21.305,21305.0
99,18,1,14,51667.0,21.313,21313.0
99,11,1,15,51755.0,20.746,20746.0
99,17,1,15,51757.0,21.049,21049.0
99,32,1,16,51842.0,21.121,21121.0
99,2,1,18,52026.0,21.23,21230.0
99,21,1,20,52167.0,20.593,20593.0
99,13,1,21,52243.0,23.124,23124.0
99,8,2,28,52775.0,21.838,21838.0
99,30,2,29,52829.0,19.425,19425.0
99,14,2,29,52843.0,22.15,22150.0
99,18,2,30,52917.0,20.958,20958.0
99,43,2,30,52965.0,20.463,20463.0
99,15,2,31,52993.0,19.951,19951.0
99,22,2,31,52996.0,20.279,20279.0
99,31,2,31,53014.0,21.458,21458.0
99,47,2,30,53056.0,25.702,25702.0
99,4,2,32,53058.0,19.791,19791.0
99,45,2,31,53090.0,22.546,22546.0
99,44,2,32,53145.0,21.806,21806.0
99,17,2,33,53169.0,20.643,20643.0
99,48,2,33,53174.0,21.27,21270.0
99,46,2,32,53218.0,21.656,21656.0
99,32,2,35,53336.0,21.747,21747.0
99,2,2,35,53397.0,11.042,11042.0
99,2,3,36,53486.0,21.622,21622.0
99,21,2,37,53513.0,21.063,21063.0
99,30,3,42,53831.0,19.641,19641.0
99,4,3,46,54143.0,22.102,22102.0
99,13,2,45,54150.0,22.805,22805.0
99,8,3,47,54250.0,22.382,22382.0
99,43,3,47,54316.0,20.897,20897.0
99,14,3,48,54327.0,21.514,21514.0
99,15,3,49,54396.0,20.667,20667.0
99,45,3,48,54462.0,22.691,22691.0
99,31,3,50,54491.0,21.498,21498.0
99,22,3,51,54551.0,20.529,20529.0
99,17,3,51,54574.0,20.891,20891.0
99,2,4,50,54618.0,21.661,21661.0
99,18,3,52,54626.0,21.861,21861.0
99,44,3,51,54663.0,25.822,25822.0
99,21,3,52,54698.0,20.392,20392.0
99,46,3,50,54704.0,21.334,21334.0
99,32,3,53,54753.0,21.263,21263.0
99,45,4,52,54807.0,11.084,11084.0
99,48,3,54,54813.0,20.517,20517.0
99,30,4,58,55062.0,19.036,19036.0
100,4,1,8,47666.0,22.597,22597.0
100,22,1,9,47725.0,23.38,23380.0
100,48,1,9,47747.0,22.26,22260.0
100,14,1,10,47820.0,23.634,23634.0
100,8,1,11,47882.0,22.474,22474.0
100,18,1,11,47887.0,21.972,21972.0
100,31,1,11,47902.0,22.191,22191.0
100,46,1,11,47953.0,23.853,23853.0
100,15,1,13,48064.0,22.512,22512.0
100,47,1,13,48124.0,23.221,23221.0
100,45,1,14,48173.0,25.495,25495.0
100,30,1,15,48204.0,24.277,24277.0
100,11,1,15,48237.0,23.314,23314.0
100,43,1,15,48241.0,24.836,24836.0
100,32,1,15,48242.0,24.54,24540.0
100,17,1,16,48314.0,24.183,24183.0
100,13,1,16,48316.0,24.94,24940.0
100,44,1,16,48361.0,25.011,25011.0
100,2,1,18,48503.0,23.686,23686.0
100,21,1,23,48885.0,23.599,23599.0
100,4,2,25,49078.0,21.228,21228.0
100,48,2,25,49080.0,22.243,22243.0
100,46,2,25,49188.0,12.429,12429.0
100,18,2,27,49203.0,21.968,21968.0
100,8,2,28,49279.0,21.71,21710.0
100,22,2,28,49284.0,21.489,21489.0
100,47,2,27,49355.0,23.075,23075.0
100,31,2,29,49379.0,21.908,21908.0
100,14,2,30,49466.0,22.41,22410.0
100,46,3,29,49544.0,71.727,71727.0
100,15,2,32,49646.0,20.997,20997.0
100,11,2,35,49900.0,25.357,25357.0
100,30,2,37,49998.0,24.692,24692.0
100,32,2,36,50001.0,24.542,24542.0
100,45,2,36,50048.0,25.12,25120.0
100,17,2,37,50054.0,24.664,24664.0
100,43,2,37,50077.0,25.025,25025.0
100,2,2,37,50103.0,25.601,25601.0
100,13,2,38,50135.0,26.633,26633.0
100,8,3,41,50349.0,23.013,23013.0
100,22,3,41,50350.0,22.884,22884.0
100,18,3,41,50359.0,23.724,23724.0
100,21,2,41,50370.0,26.554,26554.0
100,31,3,41,50374.0,22.754,22754.0
100,14,3,41,50390.0,22.13,22130.0
100,46,4,38,50392.0,24.024,24024.0
100,4,3,41,50402.0,21.604,21604.0
100,48,3,41,50419.0,24.352,24352.0
101,22,1,1,51147.0,25.075,25075.0
101,4,1,9,51733.0,21.514,21514.0
101,42,1,9,51744.0,21.09,21090.0
101,30,1,10,51800.0,23.811,23811.0
101,15,1,10,51809.0,21.552,21552.0
101,14,1,10,51811.0,21.693,21693.0
101,11,1,10,51820.0,21.676,21676.0
101,43,1,10,51828.0,20.981,20981.0
101,8,1,11,51877.0,23.225,23225.0
101,31,1,11,51887.0,21.886,21886.0
101,44,1,11,51913.0,21.985,21985.0
101,17,1,12,51968.0,21.433,21433.0
101,45,1,12,52029.0,23.49,23490.0
101,32,1,13,52054.0,22.013,22013.0
101,18,1,14,52118.0,21.768,21768.0
101,47,1,15,52260.0,23.69,23690.0
101,46,1,16,52359.0,74.061,74061.0
101,2,1,18,52464.0,23.18,23180.0
101,21,1,21,52677.0,22.658,22658.0
101,43,2,22,52767.0,21.655,21655.0
101,13,1,23,52833.0,23.278,23278.0
101,22,2,23,52839.0,22.751,22751.0
101,31,2,27,53123.0,21.335,21335.0
101,11,2,27,53135.0,22.077,22077.0
101,30,2,28,53173.0,22.015,22015.0
101,14,2,28,53192.0,21.429,21429.0
101,15,2,28,53218.0,28.281,28281.0
101,42,2,28,53219.0,21.558,21558.0
101,4,2,29,53264.0,20.585,20585.0
101,17,2,29,53288.0,20.86,20860.0
101,44,2,29,53303.0,21.623,21623.0
101,45,2,29,53364.0,23.462,23462.0
101,32,2,31,53447.0,21.456,21456.0
101,47,2,30,53484.0,22.814,22814.0
101,18,2,34,53641.0,20.49,20490.0
101,46,2,32,53719.0,23.25,23250.0
101,2,2,38,54051.0,25.11,25110.0
101,2,3,39,54157.0,24.164,24164.0
101,21,2,44,54450.0,22.989,22989.0
101,17,3,45,54516.0,22.563,22563.0
101,15,3,45,54541.0,21.286,21286.0
101,13,2,45,54553.0,22.074,22074.0
101,42,3,46,54601.0,22.636,22636.0
101,22,3,46,54606.0,22.176,22176.0
101,30,3,47,54624.0,23.665,23665.0
101,4,3,47,54637.0,21.197,21197.0
101,14,3,47,54645.0,22.529,22529.0
101,45,3,46,54704.0,32.268,32268.0
101,31,3,48,54734.0,21.813,21813.0
101,11,3,48,54745.0,22.219,22219.0
101,32,3,48,54763.0,21.958,21958.0
101,44,3,48,54783.0,22.348,22348.0
101,47,3,46,54792.0,23.261,23261.0
101,18,3,50,54865.0,20.821,20821.0
101,46,3,49,55103.0,25.066,25066.0
101,44,4,57,55496.0,19.895,19895.0
101,45,4,60,55841.0,22.79,22790.0
102,4,1,10,51400.0,21.033,21033.0
102,21,1,10,51415.0,21.677,21677.0
102,22,1,11,51472.0,21.33,21330.0
102,31,1,11,51486.0,21.858,21858.0
102,18,1,11,51487.0,21.464,21464.0
102,15,1,11,51489.0,21.008,21008.0
102,14,1,11,51504.0,21.813,21813.0
102,41,1,11,51521.0,21.944,21944.0
102,30,1,12,51547.0,20.989,20989.0
102,11,1,12,51575.0,21.251,21251.0
102,8,1,12,51599.0,24.834,24834.0
102,13,1,12,51600.0,21.909,21909.0
102,44,1,12,51600.0,21.602,21602.0
102,46,1,12,51632.0,22.695,22695.0
102,45,1,13,51688.0,22.466,22466.0
102,42,1,14,51744.0,21.211,21211.0
102,2,1,14,51762.0,22.916,22916.0
102,32,1,15,51854.0,24.14,24140.0
102,17,1,16,51918.0,22.26,22260.0
102,47,1,16,51988.0,22.166,22166.0
102,13,2,18,52120.0,41.537,41537.0
102,41,2,24,52633.0,21.652,21652.0
102,11,2,28,52910.0,20.605,20605.0
102,4,2,29,52965.0,21.826,21826.0
102,2,2,29,53040.0,28.684,28684.0
102,31,2,30,53064.0,21.501,21501.0
102,18,2,30,53070.0,21.044,21044.0
102,21,2,30,53089.0,22.478,22478.0
102,22,2,31,53105.0,21.701,21701.0
102,15,2,31,53155.0,21.724,21724.0
102,30,2,32,53176.0,21.805,21805.0
102,17,2,31,53201.0,21.242,21242.0
102,44,2,31,53204.0,23.675,23675.0
102,14,2,32,53263.0,21.712,21712.0
102,46,2,31,53311.0,22.551,22551.0
102,45,2,32,53315.0,22.116,22116.0
102,42,2,33,53320.0,20.623,20623.0
102,32,2,33,53398.0,21.774,21774.0
102,47,2,33,53499.0,30.54,30540.0
102,15,3,41,54012.0,20.694,20694.0
102,17,3,46,54449.0,22.495,22495.0
102,11,3,47,54486.0,22.545,22545.0
102,18,3,49,54638.0,23.149,23149.0
102,22,3,50,54668.0,21.365,21365.0
102,45,3,48,54684.0,23.476,23476.0
102,42,3,50,54731.0,24.191,24191.0
102,30,3,51,54732.0,21.983,21983.0
102,2,3,49,54742.0,21.868,21868.0
102,32,3,49,54759.0,22.927,22927.0
102,4,3,51,54781.0,21.373,21373.0
102,46,3,48,54806.0,22.514,22514.0
102,21,3,51,54843.0,21.532,21532.0
102,44,3,51,54875.0,21.061,21061.0
102,31,3,52,54877.0,21.809,21809.0
102,14,3,52,54927.0,21.263,21263.0
102,47,3,50,55020.0,22.147,22147.0
103,18,1,1,50807.0,35.343,35343.0
103,13,1,1,50808.0,37.441,37441.0
103,47,1,1,50813.0,35.584,35584.0
103,22,1,1,50825.0,33.423,33423.0
103,2,1,1,50826.0,36.952,36952.0
103,44,1,1,50826.0,33.287,33287.0
103,13,2,2,51020.0,117.32300000000001,117323.0
103,22,2,2,51022.0,166.531,166531.0
103,32,1,9,51935.0,32.402,32402.0
103,15,1,10,52025.0,33.009,33009.0
103,14,1,12,52326.0,35.212,35212.0
103,8,1,13,52348.0,34.302,34302.0
103,21,1,14,52474.0,33.885,33885.0
103,31,1,15,52577.0,32.868,32868.0
103,30,1,16,52685.0,32.971,32971.0
103,41,1,16,52708.0,32.556,32556.0
103,47,2,16,52751.0,34.325,34325.0
103,2,2,16,52762.0,37.085,37085.0
103,42,1,17,52800.0,33.627,33627.0
103,2,3,18,53017.0,31.609,31609.0
103,13,3,19,53036.0,32.63,32630.0
103,44,2,19,53046.0,32.769,32769.0
103,32,2,20,53158.0,32.557,32557.0
103,18,2,21,53239.0,32.701,32701.0
103,15,2,22,53387.0,34.734,34734.0
103,22,3,23,53476.0,36.181,36181.0
103,21,2,26,53806.0,38.562,38562.0
103,8,2,29,54086.0,34.458,34458.0
103,31,2,29,54116.0,33.713,33713.0
103,32,3,29,54159.0,32.696,32696.0
103,14,2,29,54188.0,33.816,33816.0
103,30,2,30,54203.0,32.582,32582.0
103,42,2,30,54222.0,32.495,32495.0
103,41,2,30,54250.0,32.373,32373.0
103,13,4,30,54253.0,32.002,32002.0
103,44,3,30,54263.0,32.541,32541.0
103,2,4,29,54282.0,32.296,32296.0
103,2,5,35,55229.0,286.457,286457.0
103,14,3,39,55571.0,41.524,41524.0
104,22,1,5,51091.0,25.981,25981.0
104,13,1,5,51106.0,26.189,26189.0
104,46,1,7,51307.0,27.482,27482.0
104,13,2,8,51404.0,29.248,29248.0
104,4,1,10,51510.0,27.64,27640.0
104,32,1,11,51617.0,27.702,27702.0
104,17,1,12,51703.0,27.759,27759.0
104,15,1,12,51709.0,28.086,28086.0
104,31,1,13,51765.0,29.404,29404.0
104,11,1,13,51775.0,27.128,27128.0
104,41,1,13,51803.0,26.819,26819.0
104,47,1,13,51840.0,31.905,31905.0
104,18,1,14,51847.0,27.969,27969.0
104,45,1,14,51895.0,27.504,27504.0
104,30,1,15,51960.0,27.759,27759.0
104,42,1,16,52048.0,27.067,27067.0
104,21,1,19,52302.0,26.766,26766.0
104,2,1,24,52764.0,31.386,31386.0
104,14,1,26,52895.0,30.209,30209.0
104,22,2,29,53134.0,24.557,24557.0
104,32,2,31,53346.0,28.061,28061.0
104,17,2,32,53420.0,27.063,27063.0
104,4,2,33,53464.0,26.78,26780.0
104,31,2,33,53465.0,28.39,28390.0
104,11,2,33,53469.0,28.675,28675.0
104,41,2,33,53527.0,27.642,27642.0
104,13,3,33,53541.0,27.25,27250.0
104,47,2,32,53542.0,29.488,29488.0
104,18,2,34,53546.0,27.507,27507.0
104,45,2,33,53549.0,28.188,28188.0
104,15,2,34,53599.0,26.415,26415.0
104,42,2,35,53659.0,27.688,27688.0
104,30,2,36,53724.0,25.766,25766.0
104,32,3,36,53799.0,15.321,15321.0
104,21,2,37,53835.0,26.229,26229.0
104,22,3,42,54220.0,23.487,23487.0
105,13,1,10,51597.0,25.026,25026.0
105,44,1,10,51610.0,24.158,24158.0
105,46,1,10,51685.0,28.603,28603.0
105,21,1,11,51685.0,25.455,25455.0
105,14,1,11,51687.0,24.922,24922.0
105,41,1,11,51690.0,23.534,23534.0
105,22,1,12,51762.0,25.155,25155.0
105,8,1,12,51763.0,25.623,25623.0
105,47,1,12,51835.0,26.193,26193.0
105,4,1,13,51865.0,26.392,26392.0
105,18,1,14,51953.0,27.977,27977.0
105,35,1,14,51984.0,26.167,26167.0
105,23,1,15,52062.0,26.992,26992.0
105,17,1,15,52079.0,26.816,26816.0
105,10,1,15,52098.0,27.176,27176.0
105,31,1,16,52174.0,27.646,27646.0
105,2,1,17,52280.0,26.4,26400.0
105,11,1,18,52364.0,26.953,26953.0
105,30,1,20,52567.0,26.436,26436.0
105,44,2,23,52890.0,23.868,23868.0
105,47,2,23,52980.0,25.898,25898.0
105,41,2,25,53049.0,24.065,24065.0
105,13,2,26,53146.0,25.687,25687.0
105,46,2,25,53202.0,26.035,26035.0
105,8,2,27,53203.0,23.555,23555.0
105,21,2,27,53233.0,25.379,25379.0
105,14,2,28,53328.0,24.207,24207.0
105,22,2,29,53387.0,23.665,23665.0
105,4,2,33,53792.0,27.367,27367.0
105,10,2,33,53867.0,28.73,28730.0
105,23,2,34,53888.0,28.189,28189.0
105,35,2,34,53929.0,26.871,26871.0
105,18,2,35,53963.0,28.313,28313.0
105,17,2,35,54022.0,27.558,27558.0
105,30,2,35,54049.0,27.561,27561.0
105,8,3,36,54068.0,26.787,26787.0
105,2,2,36,54141.0,27.909,27909.0
105,11,2,38,54286.0,26.337,26337.0
105,31,2,38,54288.0,27.286,27286.0
105,14,3,38,54311.0,27.64,27640.0
105,44,3,39,54448.0,24.627,24627.0
105,47,3,38,54520.0,33.02,33020.0
105,22,3,42,54626.0,23.667,23667.0
105,21,3,42,54676.0,25.048,25048.0
105,13,3,44,54880.0,24.752,24752.0
105,30,3,47,55209.0,24.593,24593.0
106,23,1,9,53266.0,22.176,22176.0
106,44,1,9,53297.0,21.173,21173.0
106,17,1,11,53477.0,24.489,24489.0
106,31,1,11,53485.0,21.093,21093.0
106,13,1,11,53487.0,21.93,21930.0
106,10,1,11,53498.0,23.733,23733.0
106,46,1,11,53526.0,23.055,23055.0
106,11,1,12,53559.0,21.73,21730.0
106,15,1,12,53571.0,21.394,21394.0
